theme0,theme1,theme2,theme3,theme4,age,area
04,0,22,304,22,56,1.8021357579525406
04,0,6,100,6,58,0.4878722048911814
04,0,6,100,6,58,1.587312563236586
04,0,6,100,6,58,0.4878722048911814
04,0,6,100,6,58,1.587312563236586
04,0,6,100,6,58,0.10536655810499565
04,0,6,100,6,58,0.10536655810499565
04,0,22,304,22,69,0.2633684459640456
04,0,22,304,22,69,0.2633684459640456
04,0,22,304,22,56,0.22313782708030883
04,0,22,304,22,56,0.22313782708030883
04,0,22,304,22,69,0.4254551676531097
04,0,22,304,22,69,0.3825314852082539
04,0,22,304,22,56,0.679808795975095
04,0,22,304,22,56,0.6757121170397027
04,0,6,100,6,58,1.8222809498021824
04,0,6,100,6,58,1.7586320102638722
04,0,6,100,6,74,0.5753250829859412
04,0,6,100,6,74,0.5449286708817543
04,0,6,100,6,58,0.8032155570091116
04,0,6,100,6,58,0.3212807382497471
04,0,6,100,6,58,0.8032155570091116
04,0,6,100,6,58,0.30454772191011925
04,0,6,100,6,74,0.772461996250824
04,0,6,100,6,74,0.772461996250824
04,0,33,1201,33,10,1.116095301812906
04,0,33,1201,33,10,1.116095301812906
04,0,33,1201,33,12,0.6898917174632164
04,0,33,1201,33,12,0.5888808277294881
04,0,22,304,22,79,0.2661908403493217
04,0,22,304,22,79,0.12750039189661008
04,0,22,304,22,79,0.1748704846062301
04,0,22,304,22,79,0.18101850914097645
04,0,22,304,22,79,0.2661908403493217
04,0,22,304,22,79,0.11501780511379767
04,0,22,304,22,79,0.1748704846062301
04,0,22,304,22,79,0.18101850914097645
04,0,12,204,12,21,0.3326988630476825
04,0,12,204,12,21,0.47011217835367297
04,0,12,204,12,21,0.7386462787751956
04,0,12,204,12,21,0.3326988630476825
04,0,12,204,12,21,0.47011217835367297
04,0,12,204,12,21,0.7287970970190137
04,0,22,304,22,114,0.16268783557952615
04,0,22,304,22,114,0.16268783557952615
04,0,22,304,22,90,0.4647200764131868
04,0,22,304,22,90,0.21275191597450477
04,0,22,304,22,90,0.4647200764131868
04,0,22,304,22,90,0.21275191597450477
04,0,13,204,13,46,0.7826826907886274
04,0,13,204,13,46,0.7826826907886274
04,0,22,304,22,114,0.681564516684899
04,0,22,304,22,114,0.14445772120680964
04,0,22,304,22,114,0.681564516684899
04,0,22,304,22,114,0.14445772120680964
04,0,22,304,22,116,0.35008293855686123
04,0,22,304,22,116,0.8614783595556925
04,0,22,304,22,116,0.3112494046819588
04,0,22,304,22,116,0.8614783595556925
04,0,6,100,6,41,0.7620561454213711
04,0,6,100,6,41,0.7443414438933608
04,0,6,100,6,77,0.14292074909638286
04,0,6,100,6,77,0.42349450954295664
04,0,6,100,6,77,0.14292074909638286
04,0,6,100,6,77,0.4109028997230802
04,0,6,100,6,77,0.14546283880214675
04,0,6,100,6,77,0.11687395418274253
04,0,6,100,6,85,1.425418427441075
04,0,6,100,6,85,1.4900221083772658
04,0,6,100,6,85,0.4624183397399801
04,0,6,100,6,85,1.425418427441075
04,0,6,100,6,85,1.4542721577332751
04,0,6,100,6,85,0.4624183397399801
04,0,6,100,6,92,0.40885122287345016
04,0,6,100,6,92,0.40885122287345016
04,0,6,100,6,61,0.383541076401443
04,0,6,100,6,61,0.383541076401443
04,0,6,100,6,96,3.1557424937355716
04,0,6,100,6,96,0.13689048281121088
04,0,6,100,6,96,0.5154397606772143
04,0,6,100,6,96,3.1557424937355716
04,0,6,100,6,96,0.13689048281121088
04,0,6,100,6,96,0.5154397606772143
04,0,6,100,6,73,1.3823760697559966
04,0,6,100,6,73,0.9766640978669886
04,0,6,100,6,73,1.1123458923966234
04,0,6,100,6,73,1.2111545344949561
04,0,6,100,6,73,1.321303939703108
04,0,6,100,6,73,0.9634678429820317
04,0,6,100,6,73,1.1123458923966234
04,0,6,100,6,73,1.2111545344949561
04,0,22,304,22,77,0.8491738840767168
04,0,22,304,22,77,0.4089184572128445
04,0,22,304,22,77,0.8120152247750133
04,0,22,304,22,77,0.4089184572128445
04,0,22,304,22,77,0.4777803617183222
04,0,22,304,22,77,0.3474683802038936
04,0,22,304,22,64,1.3679648747471544
04,0,22,304,22,64,1.344813556531724
04,0,22,304,22,100,0.646460217423477
04,0,22,304,22,100,0.9859022445045832
04,0,22,304,22,100,0.6360896752377774
04,0,22,304,22,100,0.646460217423477
04,0,22,304,22,100,0.9859022445045832
04,0,22,304,22,100,0.6103583557541553
04,0,6,100,6,119,5.449434658726478
04,0,6,100,6,119,0.31544396646536715
04,0,6,100,6,119,5.449434658726478
04,0,6,100,6,119,0.31544396646536715
04,0,6,100,6,73,0.33605525367227485
04,0,6,100,6,73,0.33605525367227485
04,0,22,304,22,77,1.1959187006198
04,0,22,304,22,77,1.1803366648930316
04,0,22,304,22,81,0.16477279022680794
04,0,22,304,22,81,0.16477279022680794
04,0,33,1201,33,10,0.2425568538503767
04,0,33,1201,33,10,1.1715714831882775
04,0,33,1201,33,10,0.24071311660407269
04,0,33,1201,33,10,1.1298030576767892
04,0,22,304,22,81,1.309251209662472
04,0,22,304,22,81,1.2521755386119076
04,0,13,204,13,57,0.8809186887102831
04,0,13,204,13,57,0.3741636197045144
04,0,13,204,13,57,0.10493497870157721
04,0,13,204,13,57,0.8809186887102831
04,0,13,204,13,57,0.3741636197045144
04,0,13,204,13,57,0.10493497870157721
04,0,29,403,29,112,1.7057380568809386
04,0,29,403,29,112,1.627400641466
04,0,13,204,13,60,5.005396196577523
04,0,13,204,13,60,4.992097635626896
04,0,6,100,6,52,0.6060566812050652
04,0,6,100,6,52,0.6060566812050652
04,0,22,304,22,118,1.3436214028972957
04,0,22,304,22,118,1.3371867954299934
04,0,22,304,22,199,0.2657291088158925
04,0,22,304,22,199,0.2657291088158925
04,0,13,204,13,63,1.7844550781169075
04,0,13,204,13,63,0.6830282589663359
04,0,13,204,13,63,1.7493065761921023
04,0,13,204,13,63,0.6830282589663359
04,0,33,1201,33,87,5.6054009139491106
04,0,33,1201,33,87,0.20629787275775757
04,0,33,1201,33,87,5.4993917137901125
04,0,33,1201,33,87,0.20629787275775757
04,0,13,204,13,52,1.158783077074119
04,0,13,204,13,52,1.158783077074119
04,0,33,1201,33,86,1.4526318326713932
04,0,33,1201,33,86,1.4526318326713932
04,0,13,204,13,57,0.118976363008666
04,0,13,204,13,57,0.118976363008666
04,0,13,204,13,72,0.1877579533802601
04,0,13,204,13,72,0.1877579533802601
04,0,33,1201,33,135,1.091487048236968
04,0,33,1201,33,135,0.1940076443886795
04,0,33,1201,33,135,0.3238736314480284
04,0,33,1201,33,135,1.091487048236968
04,0,33,1201,33,135,0.1940076443886795
04,0,33,1201,33,135,0.1503395583312599
04,0,13,204,13,12,0.9821488330609067
04,0,13,204,13,12,0.9818321641208193
04,0,13,204,13,46,1.8823004823737775
04,0,13,204,13,46,0.18561070767780316
04,0,13,204,13,46,0.23961044256447253
04,0,13,204,13,46,1.8823004823737775
04,0,13,204,13,46,0.18561070767780316
04,0,13,204,13,46,0.23961044256447253
04,0,13,204,13,63,4.524465273643024
04,0,13,204,13,63,4.466121870876454
04,0,22,304,22,65,0.5297361790257533
04,0,22,304,22,65,0.4498392563688801
04,0,22,304,22,65,0.4271655480375307
04,0,22,304,22,65,0.49691339355564623
04,0,22,304,22,65,0.4498392563688801
04,0,22,304,22,65,0.4271655480375307
04,0,13,204,13,64,2.5265526306381365
04,0,13,204,13,64,1.2074926300893356
04,0,13,204,13,64,2.5261882925600996
04,0,13,204,13,64,1.2074926300893356
04,0,13,204,13,47,5.224890655692932
04,0,13,204,13,47,0.23541046560967957
04,0,13,204,13,47,5.204694849020755
04,0,13,204,13,47,0.23541046560967957
04,0,13,204,13,61,0.11417919419863402
04,0,13,204,13,61,0.11417919419863402
04,0,13,204,13,84,0.5946536606811065
04,0,13,204,13,84,0.5946536606811065
04,0,6,100,6,61,0.5930070602082442
04,0,6,100,6,61,1.613004837700389
04,0,6,100,6,61,0.5898892750600742
04,0,6,100,6,61,1.5232364504137095
04,0,13,204,13,62,1.206309790478283
04,0,13,204,13,62,1.2688441387687064
04,0,13,204,13,62,1.206309790478283
04,0,13,204,13,62,1.2615095639122895
04,0,33,1201,33,56,0.9589438877306535
04,0,33,1201,33,56,1.6069471459746847
04,0,33,1201,33,56,1.9152782212349009
04,0,33,1201,33,56,0.8818980301591157
04,0,33,1201,33,56,1.5907146304581705
04,0,33,1201,33,56,1.9152782212349009
04,0,13,204,13,64,1.0280135176202585
04,0,13,204,13,64,1.0280135176202585
04,0,22,304,22,119,0.29295895156977325
04,0,22,304,22,119,0.29295895156977325
04,0,13,204,13,42,0.5564779185159361
04,0,13,204,13,42,0.5564779185159361
04,0,13,204,13,78,0.23234997005779726
04,0,13,204,13,78,0.8889429566189462
04,0,13,204,13,78,0.2927289237328915
04,0,13,204,13,78,0.23234997005779726
04,0,13,204,13,78,0.8883181991935865
04,0,13,204,13,78,0.2927289237328915
04,0,13,204,13,78,1.966048758991947
04,0,13,204,13,78,1.966048758991947
04,0,13,204,13,39,1.7553795014758162
04,0,13,204,13,39,1.7914383585502653
04,0,13,204,13,39,0.11312014449158085
04,0,13,204,13,39,1.7553795014758162
04,0,13,204,13,39,1.7839447736759562
04,0,13,204,13,39,0.11312014449158085
04,0,13,204,13,30,0.34515913059087483
04,0,13,204,13,30,0.41059359600639384
04,0,13,204,13,30,0.332538702884268
04,0,13,204,13,30,0.41059359600639384
04,0,13,204,13,31,0.15559127101883224
04,0,13,204,13,31,0.9054328799610397
04,0,13,204,13,31,0.5969559382195935
04,0,13,204,13,31,0.15559127101883224
04,0,13,204,13,31,0.9054328799610397
04,0,13,204,13,31,0.5969559382195935
04,0,33,1201,33,45,0.8594538179458884
04,0,33,1201,33,45,0.3599097355524835
04,0,33,1201,33,45,0.7793758784637286
04,0,33,1201,33,45,0.3599097355524835
04,0,5,100,5,28,1.563151251848149
04,0,5,100,5,28,0.32413840523275783
04,0,5,100,5,28,1.5522969537149252
04,0,5,100,5,28,0.32413840523275783
04,0,6,100,6,65,2.0043580142666966
04,0,6,100,6,65,2.0043580142666966
04,0,13,204,13,59,0.40365430022800947
04,0,13,204,13,59,0.40365430022800947
04,0,33,1201,33,34,1.4767583033009073
04,0,33,1201,33,34,1.4544041546104296
04,0,33,1201,33,34,4.81951464774508
04,0,33,1201,33,34,0.5242321837624304
04,0,33,1201,33,34,4.730494344905035
04,0,33,1201,33,34,0.5017733085529039
04,0,13,204,13,18,5.633475591096054
04,0,13,204,13,18,5.542034616184953
04,0,13,204,13,38,1.0850355289565807
04,0,13,204,13,38,3.5976173871795276
04,0,13,204,13,38,1.0014735537817683
04,0,13,204,13,38,3.5976173871795276
04,0,13,204,13,46,1.4707502153886374
04,0,13,204,13,46,1.4707502153886374
04,0,33,1201,33,56,0.44076758215006634
04,0,33,1201,33,56,0.44076758215006634
04,0,13,204,13,48,1.1712640564653993
04,0,13,204,13,48,0.46902917967016766
04,0,13,204,13,48,1.079520245315244
04,0,13,204,13,48,0.4063960709442497
04,0,33,1201,33,44,0.41478686328846
04,0,33,1201,33,44,0.1190059308792212
04,0,33,1201,33,44,0.7276096867238143
04,0,33,1201,33,44,0.13989459460622605
04,0,33,1201,33,44,0.41478686328846
04,0,33,1201,33,44,0.1190059308792212
04,0,33,1201,33,44,0.7276096867238143
04,0,33,1201,33,44,0.13989459460622605
04,0,13,204,13,34,2.161700523858339
04,0,13,204,13,34,0.7190479871755634
04,0,13,204,13,34,1.8746333541859321
04,0,13,204,13,34,0.11406155312144604
04,0,13,204,13,34,2.014896335649561
04,0,13,204,13,34,0.6003635948136512
04,0,13,204,13,34,1.8746333541859321
04,0,13,204,13,34,0.11406155312144604
04,0,13,204,13,12,2.4194354821750923
04,0,13,204,13,12,1.973363113398441
04,0,13,204,13,12,0.4045551383514578
04,0,13,204,13,12,2.397425683270155
04,0,13,204,13,12,1.973363113398441
04,0,13,204,13,12,0.4045551383514578
04,0,13,204,13,60,0.1551903819930106
04,0,13,204,13,60,2.1847463165177934
04,0,13,204,13,60,0.45052272922876646
04,0,13,204,13,60,2.4028990042015637
04,0,13,204,13,60,0.1551903819930106
04,0,13,204,13,60,2.1847463165177934
04,0,13,204,13,60,0.45049969373927135
04,0,13,204,13,60,2.4028990042015637
04,0,22,304,22,119,0.3256637704664164
04,0,22,304,22,119,0.3256637704664164
04,0,33,1201,33,45,0.8268458326721649
04,0,33,1201,33,45,0.8261242742823743
04,0,33,1201,33,126,1.008827492154172
04,0,33,1201,33,126,0.9558962995856881
04,0,13,204,13,68,0.264216456328205
04,0,13,204,13,68,0.18939138780517453
04,0,13,204,13,68,0.264216456328205
04,0,13,204,13,68,0.18939138780517453
04,0,13,204,13,42,1.641499503330367
04,0,13,204,13,42,1.18967460570418
04,0,13,204,13,42,1.5501744024067368
04,0,13,204,13,42,1.0984409769795405
04,0,33,1201,33,108,0.10707843969168804
04,0,33,1201,33,108,0.10707843969168804
04,0,33,1201,33,52,2.24649643823484
04,0,33,1201,33,52,2.223493964220052
04,0,13,204,13,40,1.0196779075090687
04,0,13,204,13,40,1.0196779075090687
04,0,33,1201,33,51,0.4481427612960606
04,0,33,1201,33,51,0.36365113771999
04,0,33,1201,33,51,0.4963047957361444
04,0,33,1201,33,51,0.4481427612960606
04,0,33,1201,33,51,0.3370462089051673
04,0,33,1201,33,51,0.4963047957361444
04,0,13,204,13,36,1.1176806065553169
04,0,13,204,13,36,0.13762701935047286
04,0,13,204,13,36,1.1176806065553169
04,0,13,204,13,36,0.13762701935047286
04,0,13,204,13,78,0.12309321343603766
04,0,13,204,13,78,0.707733238071066
04,0,13,204,13,78,0.12309321343603766
04,0,13,204,13,78,0.707733238071066
04,0,13,204,13,39,1.1058842704753893
04,0,13,204,13,39,0.9835379650728218
04,0,13,204,13,39,0.1835993211782055
04,0,13,204,13,39,0.4478263539493536
04,0,13,204,13,39,1.105328322676446
04,0,13,204,13,39,0.9397314967777227
04,0,13,204,13,39,0.1835993211782055
04,0,13,204,13,39,0.4478263539493536
04,0,13,204,13,60,0.4504814001369975
04,0,13,204,13,60,0.48110451012030075
04,0,13,204,13,60,0.4504814001369975
04,0,13,204,13,60,0.48110451012030075
04,0,13,204,13,30,2.0221845786648043
04,0,13,204,13,30,1.954492773533542
04,0,5,100,5,28,1.3915251941208586
04,0,5,100,5,28,1.391487369190872
04,0,13,204,13,64,1.1261403479039784
04,0,13,204,13,64,4.291236427192689
04,0,13,204,13,64,0.19141623762210347
04,0,13,204,13,64,1.086631792112633
04,0,13,204,13,64,4.25466797782105
04,0,13,204,13,64,0.19141623762210347
04,0,13,204,13,40,1.3834587839478814
04,0,13,204,13,40,1.3116349341614277
04,0,13,204,13,38,0.8017787552907895
04,0,13,204,13,38,0.7001086432545581
04,0,6,100,6,65,0.24743034262604935
04,0,6,100,6,65,0.8143038987271254
04,0,6,100,6,65,0.24743034262604935
04,0,6,100,6,65,0.7511295098840223
04,0,13,204,13,48,0.30821201750983035
04,0,13,204,13,48,0.9716140571312109
04,0,13,204,13,48,0.30821201750983035
04,0,13,204,13,48,0.9567429051623169
04,0,13,204,13,64,1.2220723492290309
04,0,13,204,13,64,1.2220723492290309
04,0,13,204,13,68,12.314727323065133
04,0,13,204,13,68,0.7691731996566955
04,0,13,204,13,68,2.8230445072870767
04,0,13,204,13,68,12.313190628111691
04,0,13,204,13,68,0.7691731996566955
04,0,13,204,13,68,2.802202863052056
04,0,22,304,22,86,2.0125311932650742
04,0,22,304,22,86,2.377690591401609
04,0,22,304,22,86,4.056314699419991
04,0,22,304,22,86,0.49706763520492053
04,0,22,304,22,86,1.161068536855321
04,0,22,304,22,86,1.9725868505263662
04,0,22,304,22,86,2.377690591401609
04,0,22,304,22,86,4.032697134894324
04,0,22,304,22,86,0.49706763520492053
04,0,22,304,22,86,1.1208074356848632
04,0,16,204,16,43,1.5307926545795907
04,0,16,204,16,43,0.4940129750475141
04,0,16,204,16,43,0.754455966318613
04,0,16,204,16,43,1.529959438786838
04,0,16,204,16,43,0.4940129750475141
04,0,16,204,16,43,0.754455966318613
04,0,29,403,29,136,2.2821745882776363
04,0,29,403,29,136,2.1863365166653472
04,0,22,304,22,126,0.3403681932850444
04,0,22,304,22,126,1.2392754625529196
04,0,22,304,22,126,1.9584634476485456
04,0,22,304,22,126,8.612851656105727
04,0,22,304,22,126,2.0728588961709726
04,0,22,304,22,126,0.22124876524080503
04,0,22,304,22,126,1.050725887843628
04,0,22,304,22,126,0.24476794054116555
04,0,22,304,22,126,0.3403681932850444
04,0,22,304,22,126,1.2392754625529196
04,0,22,304,22,126,1.9372145373059904
04,0,22,304,22,126,8.612851656105727
04,0,22,304,22,126,2.064035946048127
04,0,22,304,22,126,0.19564324977241937
04,0,22,304,22,126,1.050725887843628
04,0,22,304,22,126,0.24476794054116555
04,0,13,204,13,76,2.0811838724440017
04,0,13,204,13,76,1.2039222858197027
04,0,13,204,13,76,2.0811838724440017
04,0,13,204,13,76,1.1965008717148464
04,0,13,204,13,59,0.4948114032623542
04,0,13,204,13,59,0.17480338187015934
04,0,13,204,13,59,0.4948114032623542
04,0,13,204,13,59,0.17480338187015934
04,0,13,204,13,53,0.10558862470717878
04,0,13,204,13,53,1.7596938068178523
04,0,13,204,13,53,3.9597216584425103
04,0,13,204,13,53,0.5820647395417406
04,0,13,204,13,53,5.172705925848744
04,0,13,204,13,53,0.36976676527347424
04,0,13,204,13,53,0.10558862470717878
04,0,13,204,13,53,1.7539702997310012
04,0,13,204,13,53,3.925211630117179
04,0,13,204,13,53,0.5153667357294583
04,0,13,204,13,53,5.086075705935013
04,0,13,204,13,53,0.36976676527347424
04,0,13,204,13,36,0.27599585206638966
04,0,13,204,13,36,0.1992400378370498
04,0,13,204,13,36,0.8503115984497025
04,0,13,204,13,36,0.27599585206638966
04,0,13,204,13,36,0.1992400378370498
04,0,13,204,13,36,0.8503115984497025
04,0,33,1201,33,119,2.1977991760825737
04,0,33,1201,33,119,1.5210113521910338
04,0,33,1201,33,119,2.129120690143442
04,0,33,1201,33,119,1.4963073134028018
04,0,13,204,13,66,0.8778953851625753
04,0,13,204,13,66,0.5616437623441011
04,0,13,204,13,66,0.10259468960630407
04,0,13,204,13,66,1.95646855615603
04,0,13,204,13,66,0.8458952483101141
04,0,13,204,13,66,0.5337821478375577
04,0,13,204,13,66,0.10259468960630407
04,0,13,204,13,66,1.9268671435531037
04,0,13,204,13,37,1.3580681427311685
04,0,13,204,13,37,1.2656583393478482
04,0,13,204,13,52,0.517993542928097
04,0,13,204,13,52,1.3840613207501855
04,0,13,204,13,52,1.1188154706076647
04,0,13,204,13,52,3.8372363015036237
04,0,13,204,13,52,3.0221949181404604
04,0,13,204,13,52,0.14367385744460046
04,0,13,204,13,52,0.47453848781355173
04,0,13,204,13,52,1.2658058377947816
04,0,13,204,13,52,1.1188154706076647
04,0,13,204,13,52,3.8372363015036237
04,0,13,204,13,52,3.0202443668407195
04,0,13,204,13,52,0.14367385744460046
04,0,13,204,13,16,0.866161468783667
04,0,13,204,13,16,0.866161468783667
04,0,13,204,13,22,0.29561815227141425
04,0,13,204,13,22,0.24162327307368975
04,0,13,204,13,22,0.8093124063861626
04,0,13,204,13,22,0.1701357916824093
04,0,13,204,13,22,0.110054247468385
04,0,13,204,13,22,0.8093124063861626
04,0,13,204,13,39,1.5294897096920756
04,0,13,204,13,39,0.19807638341324832
04,0,13,204,13,39,1.5294897096920756
04,0,13,204,13,39,0.19807638341324832
04,0,33,1201,33,101,1.1534719478447015
04,0,33,1201,33,101,3.84009699320998
04,0,33,1201,33,101,1.1534719478447015
04,0,33,1201,33,101,3.84009699320998
04,0,22,304,22,107,0.6941434026270149
04,0,22,304,22,107,0.2922700750663083
04,0,22,304,22,107,0.21529425044557102
04,0,22,304,22,107,2.6717419103284024
04,0,22,304,22,107,0.6941434026270149
04,0,22,304,22,107,0.2922700750663083
04,0,22,304,22,107,0.21529425044557102
04,0,22,304,22,107,2.6717419103284024
04,0,6,100,6,51,2.118946592782096
04,0,6,100,6,51,0.4550975193717159
04,0,6,100,6,51,2.118946592782096
04,0,6,100,6,51,0.4550975193717159
04,0,13,204,13,63,0.7373708529958378
04,0,13,204,13,63,0.28325366239370575
04,0,13,204,13,63,2.3213277536500656
04,0,13,204,13,63,0.37260906684610273
04,0,13,204,13,63,0.6856578480129245
04,0,13,204,13,63,0.28325366239370575
04,0,13,204,13,63,2.2740569924009857
04,0,13,204,13,63,0.37260906684610273
04,0,6,100,6,61,1.6517225740854677
04,0,6,100,6,61,0.9443090319803549
04,0,6,100,6,61,1.6517225740854677
04,0,6,100,6,61,0.9443090319803549
04,0,13,204,13,57,1.663425123179991
04,0,13,204,13,57,1.0684178722521145
04,0,13,204,13,57,0.29261249139342144
04,0,13,204,13,57,1.663425123179991
04,0,13,204,13,57,1.0684178722521145
04,0,13,204,13,57,0.29261249139342144
04,0,13,204,13,41,1.5078254041986652
04,0,13,204,13,41,3.8197410344102334
04,0,13,204,13,41,1.4515293619435554
04,0,13,204,13,41,3.7613877722158136
04,0,13,204,13,89,2.773196033267228
04,0,13,204,13,89,1.7165503110524483
04,0,13,204,13,89,1.7626791724385473
04,0,13,204,13,89,0.18258829166121715
04,0,13,204,13,89,1.196904518188802
04,0,13,204,13,89,3.169232503161279
04,0,13,204,13,89,0.23672197027404873
04,0,13,204,13,89,0.20675214556463797
04,0,13,204,13,89,0.7910398123742678
04,0,13,204,13,89,3.267237380960899
04,0,13,204,13,89,1.301459868604414
04,0,13,204,13,89,3.0835964483466007
04,0,13,204,13,89,0.5299477040934895
04,0,13,204,13,89,2.770646334626988
04,0,13,204,13,89,1.7165503110524483
04,0,13,204,13,89,1.7562508403743462
04,0,13,204,13,89,0.18258829166121715
04,0,13,204,13,89,1.196904518188802
04,0,13,204,13,89,3.1664532325558947
04,0,13,204,13,89,0.23672197027404873
04,0,13,204,13,89,0.20675214556463797
04,0,13,204,13,89,0.7910398123742678
04,0,13,204,13,89,3.2148983046375355
04,0,13,204,13,89,1.301459868604414
04,0,13,204,13,89,3.0835964483466007
04,0,13,204,13,89,0.49004933445056886
04,0,13,204,13,75,4.928251626827419
04,0,13,204,13,75,4.9264914763898355
04,0,13,204,13,51,0.16418296831475387
04,0,13,204,13,51,1.6473762507195937
04,0,13,204,13,51,0.16418296831475387
04,0,13,204,13,51,1.6473762507195937
04,0,13,204,13,52,3.6423966491240645
04,0,13,204,13,52,0.5464513760952802
04,0,13,204,13,52,1.4438354989985307
04,0,13,204,13,52,3.6423966491240645
04,0,13,204,13,52,0.539007871838194
04,0,13,204,13,52,1.4438354989985307
04,0,13,204,13,91,0.222987541595606
04,0,13,204,13,91,0.40429085207486753
04,0,13,204,13,91,1.285943088363109
04,0,13,204,13,91,0.5363194008187013
04,0,13,204,13,91,0.6035474448387187
04,0,13,204,13,91,0.2409486941515163
04,0,13,204,13,91,0.222987541595606
04,0,13,204,13,91,0.40429085207486753
04,0,13,204,13,91,1.285943088363109
04,0,13,204,13,91,0.5363194008187013
04,0,13,204,13,91,0.6035474448387187
04,0,13,204,13,91,0.2409486941515163
04,0,22,304,22,95,2.419068871080892
04,0,22,304,22,95,2.4135036814246296
04,0,13,204,13,62,0.17474610282200434
04,0,13,204,13,62,0.13611037431786419
04,0,13,204,13,49,5.48645311490717
04,0,13,204,13,49,5.326153056931749
04,0,13,204,13,61,2.678056499357732
04,0,13,204,13,61,2.678056499357732
04,0,5,100,5,64,1.757090056370265
04,0,5,100,5,64,0.19910564687143234
04,0,5,100,5,64,0.1533639513078605
04,0,5,100,5,64,1.2640952359885618
04,0,5,100,5,64,1.9320101022800584
04,0,5,100,5,64,1.6685039812538784
04,0,5,100,5,64,0.19910564687143234
04,0,5,100,5,64,0.1533639513078605
04,0,5,100,5,64,1.169045180794814
04,0,5,100,5,64,1.9320101022800584
04,0,33,1201,33,139,0.9353519930925887
04,0,33,1201,33,139,0.8927018365990694
04,0,13,204,13,62,0.5075401786527
04,0,13,204,13,62,0.4988492075655005
04,0,6,100,6,97,0.2265617476030788
04,0,6,100,6,97,0.7290344344543841
04,0,6,100,6,97,0.2265617476030788
04,0,6,100,6,97,0.7290344344543841
04,0,33,1201,33,79,0.6706316517029297
04,0,33,1201,33,79,0.6706316517029297
04,0,6,100,6,63,0.45804599940605223
04,0,6,100,6,63,0.45804599940605223
04,0,13,204,13,65,0.20264680056243736
04,0,13,204,13,65,0.20264680056243736
04,0,13,204,13,61,0.23332403775761038
04,0,13,204,13,61,0.22998845599325082
04,0,6,100,6,75,0.27238781666009254
04,0,6,100,6,75,0.3634913418339718
04,0,6,100,6,75,0.27238781666009254
04,0,6,100,6,75,0.33842421395541683
04,0,13,204,13,84,1.9376638523101912
04,0,13,204,13,84,2.1314617218496315
04,0,13,204,13,84,1.9139131229851432
04,0,13,204,13,84,2.1314617218496315
04,0,22,304,22,64,1.9082620595610111
04,0,22,304,22,64,1.0240887876129072
04,0,22,304,22,64,0.35467686700533335
04,0,22,304,22,64,1.5106270325005127
04,0,22,304,22,64,1.9082620595610111
04,0,22,304,22,64,1.0240887876129072
04,0,22,304,22,64,0.35467686700533335
04,0,22,304,22,64,1.5106270325005127
04,0,13,204,13,44,2.1078306506896323
04,0,13,204,13,44,0.5109649833374585
04,0,13,204,13,44,2.067905502618595
04,0,13,204,13,44,0.4276749972979464
04,0,13,204,13,44,2.1078306506896323
04,0,13,204,13,44,0.44554342248139756
04,0,13,204,13,44,2.0549846144830823
04,0,13,204,13,44,0.4276749972979464
04,0,13,204,13,70,1.42200440449138
04,0,13,204,13,70,0.37478556003716107
04,0,13,204,13,70,1.42200440449138
04,0,13,204,13,70,0.37478556003716107
04,0,13,204,13,79,0.12383788280532444
04,0,13,204,13,79,0.46594440711645413
04,0,13,204,13,79,1.8934644185129708
04,0,13,204,13,79,0.12383788280532444
04,0,13,204,13,79,0.46594440711645413
04,0,13,204,13,79,1.8072937712274606
04,0,13,204,13,62,4.02733803930181
04,0,13,204,13,62,3.9955434666459486
04,0,6,100,6,85,0.614145022335156
04,0,6,100,6,85,0.9654427289932421
04,0,6,100,6,85,0.614145022335156
04,0,6,100,6,85,0.9654427289932421
04,0,13,204,13,56,1.034724956707881
04,0,13,204,13,56,1.034724956707881
04,0,6,100,6,65,0.517589195472572
04,0,6,100,6,65,0.532082476778432
04,0,6,100,6,65,0.49763135260097724
04,0,6,100,6,65,0.532082476778432
04,0,6,100,6,121,2.1974429335146595
04,0,6,100,6,121,0.7972323443078341
04,0,6,100,6,121,2.1974429335146595
04,0,6,100,6,121,0.7972323443078341
04,0,6,100,6,107,1.824388627043778
04,0,6,100,6,107,0.9241867104990101
04,0,6,100,6,107,0.2388457750520296
04,0,6,100,6,107,1.824388627043778
04,0,6,100,6,107,0.9241867104990101
04,0,6,100,6,107,0.2388457750520296
04,0,6,100,6,48,3.6327020447242186
04,0,6,100,6,48,3.6305566522543744
04,0,13,204,13,64,0.38443033566813356
04,0,13,204,13,64,2.3388109147346055
04,0,13,204,13,64,0.38443033566813356
04,0,13,204,13,64,2.3388109147346055
04,0,6,100,6,57,3.7484672829448815
04,0,6,100,6,57,0.6235799229624465
04,0,6,100,6,57,0.3570912352990603
04,0,6,100,6,57,3.7316681447724247
04,0,6,100,6,57,0.5595951487532319
04,0,6,100,6,57,0.3570912352990603
04,0,13,204,13,65,0.3687743441187164
04,0,13,204,13,65,0.3687743441187164
04,0,13,204,13,45,0.4236977752294335
04,0,13,204,13,45,0.2652143543719551
04,0,13,204,13,45,0.4236977752294335
04,0,13,204,13,45,0.26419142811521773
04,0,6,100,6,47,0.3905689910312889
04,0,6,100,6,47,0.3905689910312889
04,0,6,100,6,121,0.8108408107122168
04,0,6,100,6,121,0.8777143163165438
04,0,6,100,6,121,0.9466764880783373
