identifier,timestep,theme0,theme1,theme2,theme3,theme4,theme5,species,Input,SoftwoodMerch,SoftwoodFoliage,SoftwoodOther,SoftwoodCoarseRoots,SoftwoodFineRoots,HardwoodMerch,HardwoodFoliage,HardwoodOther,HardwoodCoarseRoots,HardwoodFineRoots,AboveGroundVeryFastSoil,BelowGroundVeryFastSoil,AboveGroundFastSoil,BelowGroundFastSoil,MediumSoil,AboveGroundSlowSoil,BelowGroundSlowSoil,SoftwoodStemSnag,SoftwoodBranchSnag,HardwoodStemSnag,HardwoodBranchSnag,CO2,CH4,CO,NO2,Products,dtype_key,ecosystem_init,biomass_init,DOM_init,age,area,ecosystem,DOM,biomass
1,74,tsa04,1,7,100,7,7,softwood,10.0,17.2627097294926,30.253580364518797,120.87391472392376,26.25454281448799,11.128082655093596,0.0,0.0,0.0,0.0,0.0,31.35334452395086,8.533344929974637,35.995213429313885,2.0917123507515445,60.128421084514216,92.27689831288981,377.9551215174127,9.152587543743474,6.858197162360166,0.0,0.0,33976.30419799366,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,830.1176711424281,205.77283028751677,624.3448408549114,1,10.0,83.01176711424282,62.434484085491135,20.577283028751676
2,74,tsa04,1,7,100,7,7,softwood,5.0,9.270105687530135,15.333066899385699,62.17805107375035,13.590192312074652,5.6752393405932455,0.0,0.0,0.0,0.0,0.0,15.999649427139682,4.362301493186313,18.674713404074993,1.0843013100340637,29.575502724656282,46.5183260405717,188.93982276518523,4.4231405999329265,3.5500594676310167,0.0,0.0,16995.081637558393,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,419.17447254574626,106.04665531333409,313.1278172324122,2,5.0,83.83489450914925,62.625563446482445,21.209331062666816
1,75,tsa04,1,7,100,7,7,softwood,10.0,18.54021137506027,30.666133798771398,124.3561021475007,27.180384624149305,11.350478681186491,0.0,0.0,0.0,0.0,0.0,31.999298854279363,8.724602986372625,37.349426808149985,2.1686026200681274,59.151005449312564,93.0366520811434,377.87964553037045,8.846281199865853,7.100118935262033,0.0,0.0,33990.163275116785,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,838.3489450914925,212.09331062666817,626.2556344648244,1,10.0,83.83489450914925,62.625563446482445,21.209331062666816
2,75,tsa04,1,7,100,7,7,softwood,5.0,9.94389617898901,15.535941358915494,63.90119115544632,14.05829830978728,5.784290060136605,0.0,0.0,0.0,0.0,0.0,16.31855986070487,4.456426638775893,19.360371636334996,1.123924809221418,29.092271642856744,46.91328490949729,188.91141760774715,4.279368932348479,3.67115591133387,0.0,0.0,17002.140203647614,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,423.35039901209535,109.2236170632747,314.1267819488207,2,5.0,84.67007980241907,62.82535638976414,21.84472341265494
1,76,tsa04,1,7,100,7,7,softwood,10.0,19.88779235797802,31.071882717830988,127.80238231089264,28.11659661957456,11.56858012027321,0.0,0.0,0.0,0.0,0.0,32.63711972140974,8.912853277551786,38.72074327266999,2.247849618442836,58.18454328571349,93.82656981899459,377.8228352154943,8.558737864696958,7.34231182266774,0.0,0.0,34004.28040729523,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,846.7007980241907,218.4472341265494,628.2535638976414,1,10.0,84.67007980241907,62.82535638976414,21.84472341265494
2,76,tsa04,1,7,100,7,7,softwood,5.0,10.6537087373316,15.7353729906125,65.6031598878647,14.531156577477105,5.891121061232452,0.0,0.0,0.0,0.0,0.0,16.633168413596756,4.548967480412387,20.053410191720175,1.1646772965181633,28.614696050450856,47.32313271967662,188.89231619686925,4.1447413064519525,3.792181701159288,0.0,0.0,17009.327555365664,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,427.5818106113738,112.41451925451837,315.16729135685546,2,5.0,85.51636212227476,63.03345827137109,22.482903850903675
1,77,tsa04,1,7,100,7,7,softwood,10.0,21.3074174746632,31.470745981225,131.2063197757294,29.06231315495421,11.782242122464904,0.0,0.0,0.0,0.0,0.0,33.26633682719351,9.097934960824775,40.10682038344035,2.3293545930363266,57.22939210090171,94.64626543935324,377.7846323937385,8.289482612903905,7.584363402318576,0.0,0.0,34018.65511073133,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,855.1636212227476,224.82903850903674,630.3345827137109,1,10.0,85.51636212227476,63.03345827137109,22.482903850903675
2,77,tsa04,1,7,100,7,7,softwood,5.0,11.400476688269947,15.931326078223794,67.28075711897581,15.008319751161308,5.995668543412931,0.0,0.0,0.0,0.0,0.0,16.943255483813118,4.639850506421958,20.752640823307615,1.206509332628725,28.14294350386435,47.74765257381659,188.88248262510618,4.019034539781217,3.9129279375081754,0.0,0.0,17016.64329540069,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,431.86384550629174,115.6165481800438,316.2472973262479,2,5.0,86.37276910125834,63.249459465249586,23.12330963600876
1,78,tsa04,1,7,100,7,7,softwood,10.0,22.800953376539894,31.862652156447588,134.56151423795163,30.016639502322615,11.991337086825862,0.0,0.0,0.0,0.0,0.0,33.886510967626236,9.279701012843915,41.50528164661523,2.41301866525745,56.2858870077287,95.49530514763318,377.76496525021236,8.038069079562433,7.825855875016351,0.0,0.0,34033.28659080138,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,863.7276910125835,231.2330963600876,632.4945946524958,1,10.0,86.37276910125834,63.249459465249586,23.12330963600876
2,78,tsa04,1,7,100,7,7,softwood,5.0,12.1850759940539,16.123769652157517,68.93081393679303,15.489327222274953,6.097877205152036,0.0,0.0,0.0,0.0,0.0,17.24861727564236,4.729009145466188,21.45685992867186,1.2493712927322678,27.677171045125,48.186604308983405,188.8818745061443,3.90203889083844,4.033183632943697,0.0,0.0,17024.086874244415,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,436.1915940369789,118.82686401043144,317.3647300265475,2,5.0,87.23831880739579,63.472946005309495,23.765372802086286
1,79,tsa04,1,7,100,7,7,softwood,10.0,24.3701519881078,32.24753930431503,137.86162787358606,30.978654444549907,12.195754410304072,0.0,0.0,0.0,0.0,0.0,34.49723455128472,9.458018290932376,42.91371985734372,2.4987425854645355,55.35434209025,96.37320861796681,377.7637490122886,7.80407778167688,8.066367265887394,0.0,0.0,34048.17374848883,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,872.3831880739579,237.65372802086287,634.729460053095,1,10.0,87.23831880739579,63.472946005309495,23.765372802086286
2,79,tsa04,1,7,100,7,7,softwood,5.0,13.00831656794395,16.312677377767727,70.55020685210283,15.973706503778647,6.197700073336179,0.0,0.0,0.0,0.0,0.0,17.54906596876665,4.816383754479382,22.164850538323147,1.2932132659661912,27.21752584398576,48.63972511777647,188.89044331419245,3.793557217449966,4.1527363646175655,0.0,0.0,17031.657593600332,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,440.5601087604869,122.04260737492933,318.51750138555764,2,5.0,88.11202175209738,63.70350027711153,24.408521474985868
1,80,tsa04,1,7,100,7,7,softwood,10.0,26.0166331358879,32.625354755535454,141.10041370420566,31.947413007557294,12.395400146672358,0.0,0.0,0.0,0.0,0.0,35.0981319375333,9.632767508958764,44.329701076646295,2.5864265319323825,54.43505168797152,97.27945023555294,377.7808866283849,7.587114434899932,8.305472729235131,0.0,0.0,34063.315187200664,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,881.1202175209738,244.08521474985866,637.0350027711153,1,10.0,88.11202175209738,63.70350027711153,24.408521474985868
2,80,tsa04,1,7,100,7,7,softwood,5.0,13.87093322467479,16.498027439608055,72.13587244141581,16.460974657983783,6.29509829148132,0.0,0.0,0.0,0.0,0.0,17.844429799490186,4.901921565950668,22.87538461407275,1.3379849758607654,26.764145800181545,49.106730203902515,188.90813472153513,3.6934041311384664,4.271372976085723,0.0,0.0,17039.35460998204,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,444.9644148433815,125.26090605516376,319.7035087882178,2,5.0,88.9928829686763,63.94070175764356,25.052181211032753
1,81,tsa04,1,7,100,7,7,softwood,10.0,27.74186644934958,32.99605487921611,144.27174488283163,32.92194931596757,12.59019658296264,0.0,0.0,0.0,0.0,0.0,35.68885959898037,9.803843131901337,45.7507692281455,2.6759699517215307,53.52829160036309,98.21346040780503,377.81626944307027,7.386808262276933,8.542745952171446,0.0,0.0,34078.70921996408,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,889.928829686763,250.52181211032752,639.4070175764356,1,10.0,88.9928829686763,63.94070175764356,25.052181211032753
2,81,tsa04,1,7,100,7,7,softwood,5.0,14.773576305167605,16.67980242201329,73.68482239204909,16.950639777817763,6.390040870651292,0.0,0.0,0.0,0.0,0.0,18.13455305704806,4.9855765969279515,23.58722564928623,1.3836357205641783,26.317160106533038,49.58731347343143,188.93488893222747,3.601405146139911,4.388880325919472,0.0,0.0,17047.176938500954,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,449.3995207757768,128.47888176769902,320.9206390080777,2,5.0,89.87990415515536,64.18412780161555,25.695776353539806
1,82,tsa04,1,7,100,7,7,softwood,10.0,29.54715261033521,33.35960484402658,147.36964478409817,33.901279555635526,12.780081741302585,0.0,0.0,0.0,0.0,0.0,36.26910611409612,9.971153193855903,47.17445129857246,2.7672714411283565,52.634320213066076,99.17462694686286,377.86977786445493,7.202810292279822,8.777760651838944,0.0,0.0,34094.35387700191,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,898.7990415515536,256.95776353539804,641.8412780161555,1,10.0,89.87990415515536,64.18412780161555,25.695776353539806
2,82,tsa04,1,7,100,7,7,softwood,5.0,15.716802022025682,16.857989186364925,75.19415888229932,17.442202512948196,6.482504407184968,0.0,0.0,0.0,0.0,0.0,18.419295998602358,5.067309522381514,24.29913156159234,1.4301143317134166,25.876689773552833,50.08114826296431,188.9706410100844,3.5173958219443406,4.505046080271298,0.0,0.0,17055.123456843,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,453.86042937392995,131.6936570108231,322.1667723631068,2,5.0,90.77208587478599,64.43335447262136,26.33873140216462
1,83,tsa04,1,7,100,7,7,softwood,10.0,31.433604044051364,33.71597837272985,150.38831776459864,34.88440502589639,12.965008814369936,0.0,0.0,0.0,0.0,0.0,36.838591997204716,10.134619044763028,48.59826312318468,2.8602286634268332,51.753379547105666,100.16229652592862,377.9412820201688,7.034791643888681,9.010092160542596,0.0,0.0,34110.246913686,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,907.7208587478599,263.3873140216462,644.3335447262136,1,10.0,90.77208587478599,64.43335447262136,26.33873140216462
2,83,tsa04,1,7,100,7,7,softwood,5.0,16.70106258115066,17.032578745392378,76.66109022028742,17.935157631962163,6.572472771434201,0.0,0.0,0.0,0.0,0.0,18.69853468711367,5.147087515780958,25.009857867056958,1.477369150818801,25.44284811616042,50.58788810588847,189.0153211993008,3.4412208985135138,4.619659546253384,0.0,0.0,17063.192909434638,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,458.34214903711376,134.90236195022683,323.43978708688695,2,5.0,91.66842980742275,64.68795741737739,26.980472390045367
1,84,tsa04,1,7,100,7,7,softwood,10.0,33.40212516230132,34.065157490784756,153.32218044057484,35.870315263924326,13.144945542868403,0.0,0.0,0.0,0.0,0.0,37.39706937422734,10.294175031561917,50.019715734113916,2.954738301637602,50.88569623232084,101.17577621177693,378.0306423986016,6.8824417970270275,9.239319092506769,0.0,0.0,34126.385818869276,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,916.6842980742275,269.80472390045367,646.8795741737739,1,10.0,91.66842980742275,64.68795741737739,26.980472390045367
2,84,tsa04,1,7,100,7,7,softwood,5.0,17.72669614408396,17.20356613485668,78.0829466553165,18.42899561165345,6.659936771751647,0.0,0.0,0.0,0.0,0.0,18.97216075678303,5.224884059909611,25.71816112310544,1.525348022039748,25.015741203073247,51.1071675378295,189.06885523623586,3.372733423631254,4.7325125426350425,0.0,0.0,17071.383911798963,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,462.839705222905,138.10214131766224,324.7375639052427,2,5.0,92.567941044581,64.94751278104854,27.62042826353245
1,85,tsa04,1,7,100,7,7,softwood,10.0,35.45339228816792,34.40713226971336,156.165893310633,36.8579912233069,13.319873543503293,0.0,0.0,0.0,0.0,0.0,37.94432151356606,10.449768119819222,51.43632224621088,3.050696044079496,50.031482406146495,102.214335075659,378.1377104724717,6.745466847262508,9.465025085270085,0.0,0.0,34142.767823597926,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,925.67941044581,276.2042826353245,649.4751278104854,1,10.0,92.567941044581,64.94751278104854,27.62042826353245
2,85,tsa04,1,7,100,7,7,softwood,5.0,18.793916705328524,17.37095028295776,79.4571962655694,18.923204244405134,6.744893797950828,0.0,0.0,0.0,0.0,0.0,19.24008111118848,5.300678731065322,26.422802625584666,1.5739983002373115,24.595468269412038,51.638602942331076,189.1311646510978,3.3117938721744116,4.843400303966542,0.0,0.0,17079.694955103318,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,467.34815210326923,141.29016129621164,326.0579908070576,2,5.0,93.46963042065384,65.21159816141152,28.258032259242327
1,86,tsa04,1,7,100,7,7,softwood,10.0,37.58783341065705,34.74190056591552,158.9143925311388,37.84640848881027,13.489787595901657,0.0,0.0,0.0,0.0,0.0,38.48016222237696,10.601357462130643,52.84560525116933,3.147996600474623,49.190936538824076,103.27720588466215,378.2623293021956,6.623587744348823,9.686800607933083,0.0,0.0,34159.389910206635,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,934.6963042065385,282.5803225924233,652.1159816141152,1,10.0,93.46963042065384,65.21159816141152,28.258032259242327
2,86,tsa04,1,7,100,7,7,softwood,5.0,19.90280396883653,17.5347338778001,80.78146081579195,19.41727025466505,6.82734744839411,0.0,0.0,0.0,0.0,0.0,19.502217559590186,5.374456959876765,27.12255234330079,1.623266873196141,24.18212209304074,52.181793437693536,189.20216705847227,3.25826925745407,4.952122413795611,0.0,0.0,17088.124410900204,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,471.8625843619078,144.46361636548772,327.3989679964201,2,5.0,94.37251687238157,65.47979359928402,28.892723273097545
1,87,tsa04,1,7,100,7,7,softwood,10.0,39.80560793767306,35.0694677556002,161.5629216315839,38.8345405093301,13.65469489678822,0.0,0.0,0.0,0.0,0.0,39.00443511918037,10.74891391975353,54.24510468660158,3.246533746392282,48.36424418608148,104.36358687538707,378.40433411694454,6.51653851490814,9.904244827591222,0.0,0.0,34176.24882180041,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,943.7251687238156,288.92723273097545,654.7979359928402,1,10.0,94.37251687238157,65.47979359928402,28.892723273097545
2,87,tsa04,1,7,100,7,7,softwood,5.0,21.05329331793467,17.694923233244214,82.05353146838966,19.91068091559314,6.907307144751078,0.0,0.0,0.0,0.0,0.0,19.7585063971474,5.446209772001246,27.816193071158178,1.6731001969154466,23.775789335155018,52.73632180577847,189.2817764358461,3.212032235167589,5.058483762163882,0.0,0.0,17096.670536063717,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,476.3781490912461,147.61973607991277,328.75841301133335,2,5.0,95.27562981824921,65.75168260226667,29.523947215982552
1,88,tsa04,1,7,100,7,7,softwood,10.0,42.10658663586934,35.38984646648843,164.10706293677933,39.82136183118628,13.814614289502156,0.0,0.0,0.0,0.0,0.0,39.5170127942948,10.892419544002491,55.632386142316356,3.3462003938308933,47.551578670310036,105.47264361155695,378.5635528716922,6.424064470335178,10.116967524327764,0.0,0.0,34193.341072127434,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,952.7562981824922,295.23947215982554,657.5168260226667,1,10.0,95.27562981824921,65.75168260226667,29.523947215982552
2,88,tsa04,1,7,100,7,7,softwood,5.0,22.245165983050562,17.851528153464066,83.27138422126268,20.402925657110575,6.984787738315983,0.0,0.0,0.0,0.0,0.0,20.008897934981146,5.515933511965748,28.502524780669276,1.723444342875995,23.37655084563956,53.301755463432954,189.369903389485,3.1729602009215334,5.16229552205934,0.0,0.0,17105.331477923708,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,480.89005774523446,150.75579175320388,330.1342659920305,2,5.0,96.17801154904689,66.0268531984061,30.151158350640777
1,89,tsa04,1,7,100,7,7,softwood,10.0,44.490331966101124,35.70305630692813,166.54276844252536,40.80585131422115,13.969575476631967,0.0,0.0,0.0,0.0,0.0,40.01779586996229,11.031867023931497,57.00504956133855,3.44688868575199,46.75310169127912,106.60351092686591,378.73980677897,6.345920401843067,10.32459104411868,0.0,0.0,34210.662955847416,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,961.7801154904689,301.51158350640776,660.268531984061,1,10.0,96.17801154904689,66.0268531984061,30.151158350640777
2,89,tsa04,1,7,100,7,7,softwood,5.0,23.478039521526103,18.004561796521806,84.43319493589158,20.89349765679218,7.059809111582373,0.0,0.0,0.0,0.0,0.0,20.25335598612932,5.583629553370293,29.18036914411967,1.7742450561986802,22.984481933733395,53.877647476999606,189.46645540722486,3.1409343827318335,5.263376138963768,0.0,0.0,17114.105279600142,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,485.3935981017855,153.86910302231405,331.5244950794714,2,5.0,97.0787196203571,66.30489901589428,30.77382060446281
1,90,tsa04,1,7,100,7,7,softwood,10.0,46.956079043052206,36.00912359304361,168.86638987178316,41.78699531358436,14.119618223164746,0.0,0.0,0.0,0.0,0.0,40.50671197225864,11.167259106740586,58.36073828823934,3.5484901123973605,45.96896386746679,107.75529495399921,378.9329108144497,6.281868765463667,10.526752277927535,0.0,0.0,34228.210559200284,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,970.787196203571,307.7382060446281,663.0489901589428,1,10.0,97.0787196203571,66.30489901589428,30.77382060446281
2,90,tsa04,1,7,100,7,7,softwood,5.0,24.751358733359243,18.154040537262944,85.53735380987166,21.38189540531738,7.132395778552258,0.0,0.0,0.0,0.0,0.0,20.491857313480295,5.649303998594517,29.848574206076663,1.82544782362027,22.599652604575297,54.46353762015404,189.57133709793305,3.1158389303783456,5.361552327078499,0.0,0.0,17122.989885539595,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,489.8841461862545,156.95704426436347,332.927101921891,2,5.0,97.9768292372509,66.5854203843782,31.391408852872694
1,91,tsa04,1,7,100,7,7,softwood,10.0,49.50271746671849,36.30808107452589,171.07470761974332,42.76379081063476,14.264791557104516,0.0,0.0,0.0,0.0,0.0,40.98371462696059,11.298607997189034,59.697148412153325,3.65089564724054,45.199305209150594,108.92707524030808,379.1426741958661,6.231677860756691,10.723104654156998,0.0,0.0,34245.97977107919,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,979.768292372509,313.91408852872695,665.854203843782,1,10.0,97.9768292372509,66.5854203843782,31.391408852872694
2,91,tsa04,1,7,100,7,7,softwood,5.0,26.06438714567674,18.299983829825237,86.58247913949307,21.86762423851839,7.2025764870105125,0.0,0.0,0.0,0.0,0.0,20.724391045739825,5.712967371038439,30.506019173247797,1.8769979502239171,22.222127762248064,55.05895347504601,189.68445041757957,3.0975600039832107,5.456660065245904,0.0,0.0,17131.98314725555,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,494.3571781048767,160.01705084052395,334.34012726435276,2,5.0,98.87143562097535,66.86802545287055,32.00341016810479
1,92,tsa04,1,7,100,7,7,softwood,10.0,52.12877429135348,36.599967659650474,173.16495827898615,43.73524847703678,14.405152974021025,0.0,0.0,0.0,0.0,0.0,41.44878209147965,11.425934742076878,61.01203834649559,3.7539959004478343,44.44425552449613,110.11790695009202,379.36890083515914,6.1951200079664215,10.913320130491808,0.0,0.0,34263.9662945111,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,988.7143562097534,320.0341016810479,668.6802545287055,1,10.0,98.87143562097535,66.86802545287055,32.00341016810479
2,92,tsa04,1,7,100,7,7,softwood,5.0,27.416199206860384,18.442414070045288,87.5674302103338,22.350197828438194,7.270383825728972,0.0,0.0,0.0,0.0,0.0,20.950958067390175,5.774634302790176,31.15161929095741,1.928840643876254,21.85196738000165,55.66341157641163,189.80569488203386,3.0859848646918744,5.548545585017405,0.0,0.0,17141.082829273262,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,498.808281734577,163.04662514140662,335.7616565931704,2,5.0,99.7616563469154,67.15233131863408,32.609325028281326
1,93,tsa04,1,7,100,7,7,softwood,10.0,54.83239841372077,36.884828140090576,175.1348604206676,44.70039565687639,14.540767651457944,0.0,0.0,0.0,0.0,0.0,41.90191613478035,11.549268605580352,62.30323858191482,3.857681287752508,43.7039347600033,111.32682315282327,379.6113897640677,6.171969729383749,11.09709117003481,0.0,0.0,34282.165658546524,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,997.616563469154,326.09325028281324,671.5233131863408,1,10.0,99.7616563469154,67.15233131863408,32.609325028281326
2,93,tsa04,1,7,100,7,7,softwood,5.0,28.805673338255843,18.581356458036492,88.49131914744241,22.82913962622544,7.335853839283675,0.0,0.0,0.0,0.0,0.0,21.171570388444746,5.834323220450993,31.784330771750348,1.9809211063396013,21.489226638411083,56.27641859797108,189.93496776686368,3.081000970857299,5.637066342762134,0.0,0.0,17150.286615278987,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,503.2331682130948,166.04334240924388,337.18982580385097,2,5.0,100.64663364261897,67.43796516077019,33.208668481848775
1,94,tsa04,1,7,100,7,7,softwood,10.0,57.61134667651169,37.162712916072984,176.98263829488482,45.65827925245088,14.67170767856735,0.0,0.0,0.0,0.0,0.0,42.34314077688949,11.668646440901986,63.568661543500696,3.9618422126792026,42.978453276822165,112.55283719594216,379.86993553372736,6.162001941714598,11.274132685524268,0.0,0.0,34300.57323055797,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,1006.4663364261896,332.08668481848775,674.3796516077019,1,10.0,100.64663364261897,67.43796516077019,33.208668481848775
2,94,tsa04,1,7,100,7,7,softwood,5.0,31.379444643986698,18.62210801674142,88.32722972414544,23.309270321811155,7.399719367630779,0.0,0.0,0.0,0.0,0.0,21.382355688486822,5.892135953553908,32.389027478540974,2.0332089283474115,21.133956032315716,56.89710086623258,190.07216770634128,3.0850508389629665,5.717167477888323,0.0,0.0,17159.590366083936,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,507.63994304498556,169.0377720743155,338.60217097066993,2,5.0,101.5279886089971,67.72043419413399,33.807554414863105
1,95,tsa04,1,7,100,7,7,softwood,10.0,62.758889287973396,37.24421603348284,176.65445944829088,46.61854064362231,14.799438735261559,0.0,0.0,0.0,0.0,0.0,42.764711376973644,11.784271907107817,64.77805495708195,4.066417856694823,42.26791206463143,113.79420173246515,380.14433541268255,6.170101677925933,11.434334955776645,0.0,0.0,34319.18073216787,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,1015.2798860899711,338.075544148631,677.2043419413399,1,10.0,101.5279886089971,67.72043419413399,33.807554414863105
2,95,tsa04,1,7,100,7,7,softwood,5.0,32.748902016318965,18.698916875469727,88.58450852917137,23.643954463375636,7.443222224077502,0.0,0.0,0.0,0.0,0.0,21.579285901430694,5.946069035913083,32.95733958162168,2.085024278714773,20.78628151223354,57.524319686359426,190.21704397264156,3.097708900182157,5.786797969315957,0.0,0.0,17168.98793597636,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,511.099374946826,171.1195041084132,339.97987083841286,2,5.0,102.2198749893652,67.99597416768258,34.22390082168264
1,96,tsa04,1,7,100,7,7,softwood,10.0,65.49780403263793,37.397833750939455,177.16901705834275,47.28790892675127,14.886444448155004,0.0,0.0,0.0,0.0,0.0,43.15857180286139,11.892138071826166,65.91467916324336,4.170048557429546,41.57256302446708,115.04863937271885,380.4340879452831,6.195417800364314,11.573595938631914,0.0,0.0,34337.97587195272,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,1022.198749893652,342.2390082168264,679.9597416768257,1,10.0,102.2198749893652,67.99597416768258,34.22390082168264
2,96,tsa04,1,7,100,7,7,softwood,5.0,34.11020377326636,18.777324895504712,88.83964969460192,23.977646728315378,7.485786868353433,0.0,0.0,0.0,0.0,0.0,21.763260511612597,5.994758875414146,33.49634757658351,2.135732141918643,20.44631304880307,58.1571050459404,190.36924104048592,3.115912719571521,5.849396575129133,0.0,0.0,17178.473430888538,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,514.5186794955007,173.1906119600418,341.3280675354589,2,5.0,102.90373589910014,68.26561350709179,34.638122392008356
1,97,tsa04,1,7,100,7,7,softwood,10.0,68.22040754653273,37.554649791009425,177.67929938920383,47.955293456630756,14.971573736706866,0.0,0.0,0.0,0.0,0.0,43.52652102322519,11.989517750828291,66.99269515316702,4.271464283837286,40.89262609760614,116.3142100918808,380.73848208097183,6.231825439143042,11.698793150258266,0.0,0.0,34356.946861777076,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,1029.0373589910014,346.3812239200836,682.6561350709178,1,10.0,102.90373589910014,68.26561350709179,34.638122392008356
2,97,tsa04,1,7,100,7,7,softwood,5.0,35.46377380506364,18.85714261995975,89.0928228296033,24.31040444065794,7.527445673869188,0.0,0.0,0.0,0.0,0.0,21.93620366268957,6.039466738441557,34.007703401537164,2.1854130004910455,20.11406236302542,58.79459562851898,190.52848410551775,3.139393030566157,5.905902042074481,0.0,0.0,17188.041810210172,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,517.9028133420159,175.25158936915383,342.6512239728621,2,5.0,103.58056266840318,68.53024479457243,35.050317873830764
1,98,tsa04,1,7,100,7,7,softwood,10.0,70.92754761012728,37.7142852399195,178.1856456592066,48.62080888131588,15.054891347738376,0.0,0.0,0.0,0.0,0.0,43.87240732537914,12.078933476883114,68.01540680307433,4.370826000982091,40.22812472605084,117.58919125703795,381.0569682110355,6.278786061132314,11.811804084148962,0.0,0.0,34376.083620420344,41.729516230614934,375.55381239107805,0.0,0.0,tsa04 1 7 100 7 7,1035.8056266840317,350.50317873830767,685.3024479457242,1,10.0,103.58056266840318,68.53024479457243,35.050317873830764
2,98,tsa04,1,7,100,7,7,softwood,5.0,36.80999682636241,18.93820272143445,89.34417101976003,24.642277505902463,7.568228760095172,0.0,0.0,0.0,0.0,0.0,22.099728997022915,6.08110658729084,34.49301684472332,2.234141337576733,19.789532494102772,59.436025281054256,190.69455629665086,3.1678937233226536,5.957126665982666,0.0,0.0,17197.688719500227,20.864758115307467,187.77690619553903,0.0,0.0,tsa04 1 7 100 7 7,521.2560050612815,177.3028768335545,343.95312822772706,2,5.0,104.2512010122563,68.79062564554542,35.4605753667109
